"UTC","SCLOCK_Full","ET","OrbitNumber","Seconds","Subseconds","Spin","SpinTime","SpinPeriod","SpinPhase","MagPhase","Mag0Second1","Mag0Subsecond1","Mag0Second2","Mag0Subsecond2","IntegrationSectors","IntegrationMultiplier1","IntegrationMultiplier2","IntegrationSpins","MagPhaseValid","MagDataValid","SpinDataValid","ElectronPixel","IonEnergyPixel","IonSpeciesPixel","Subsector1","Subsector2","Subsector3","SpinDuration"
"2012-303T00:26:56.720","1/89166417:38749",404742483.902909,160,89166417,50790,62572,89166418,34121,1342,52980,68,120,57,132,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:27:07.639","1/89166428:34699",404742494.821908,160,89166428,45481,62573,89166429,34121,1830,52969,79,107,68,120,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:27:18.559","1/89166439:30699",404742505.741907,160,89166439,40239,62574,89166440,34121,2319,52991,90,95,79,107,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T00:27:29.477","1/89166450:26599",404742516.659905,160,89166450,34865,62575,89166451,34120,2809,53022,101,83,90,95,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T00:27:40.394","1/89166461:22449",404742527.576904,160,89166461,29425,62576,89166462,34120,3298,52947,112,68,101,83,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:27:51.313","1/89166472:18399",404742538.495902,160,89166472,24117,62577,89166473,34120,3786,52974,123,56,112,68,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T00:28:02.233","1/89166483:14399",404742549.415901,160,89166483,18874,62578,89166484,34120,4202,52995,134,44,123,56,2,2,1,10,"True","True","True","True","True","True",2,2,1,10930
"2012-303T00:28:13.163","1/89166494:10899",404742560.3459,160,89166494,14286,62579,89166495,34120,4690,52957,145,32,134,44,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T00:28:24.081","1/89166505:6799",404742571.263898,160,89166505,8912,62580,89166506,34121,5177,52954,156,19,145,32,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:28:35.001","1/89166516:2799",404742582.183897,160,89166516,3670,62581,89166517,34121,5664,52890,177,149,167,7,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T00:28:45.919","1/89166526:48699",404742593.101896,160,89166526,63832,62582,89166527,34121,222,52894,177,149,167,7,2,2,1,10,"True","True","True","True","True","True",2,2,1,10907
"2012-303T00:28:56.827","1/89166537:44099",404742604.009894,160,89166537,57802,62583,89166538,34121,707,52988,188,137,177,149,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T00:29:07.744","1/89166548:39949",404742614.926893,160,89166548,52363,62584,89166549,34122,1191,52991,199,124,188,137,2,2,1,10,"True","True","True","True","True","True",2,2,1,10921
"2012-303T00:29:18.665","1/89166559:35999",404742625.847891,160,89166559,47185,62585,89166560,34122,1675,53007,210,112,199,124,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T00:29:29.585","1/89166570:31999",404742636.76789,160,89166570,41943,62586,89166571,34122,2159,53028,221,100,210,112,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T00:29:40.504","1/89166581:27949",404742647.686889,160,89166581,36634,62587,89166582,34122,2641,53056,232,88,221,100,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T00:29:51.422","1/89166592:23849",404742658.604887,160,89166592,31260,62588,89166593,34123,3123,53091,243,76,232,88,2,2,1,10,"True","True","True","True","True","True",2,2,1,10922
"2012-303T00:30:02.344","1/89166603:19949",404742669.526886,160,89166603,26148,62589,89166604,34123,3607,53063,254,63,243,76,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T00:30:13.263","1/89166614:15899",404742680.445884,160,89166614,20840,62590,89166615,34123,4090,53013,9,49,254,63,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T00:30:24.181","1/89166625:11799",404742691.363883,160,89166625,15466,62591,89166626,34123,4499,53047,20,37,9,49,2,2,1,10,"True","True","True","True","True","True",2,2,1,10933
"2012-303T00:30:35.114","1/89166636:8449",404742702.296882,160,89166636,11075,62592,89166637,34123,4983,52952,31,24,20,37,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T00:30:46.034","1/89166647:4449",404742713.21688,160,89166647,5832,62593,89166648,34123,5467,52974,42,12,31,24,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:30:56.953","1/89166658:399",404742724.135879,160,89166658,524,62594,89166658,34122,23,52999,53,0,42,12,2,2,1,10,"True","True","True","True","True","True",2,2,1,10905
"2012-303T00:31:07.858","1/89166668:45649",404742735.040877,160,89166668,59834,62595,89166669,34122,507,53072,63,144,53,0,2,2,1,10,"True","True","True","True","True","True",2,2,1,10921
"2012-303T00:31:18.779","1/89166679:41699",404742745.961876,160,89166679,54657,62596,89166680,34122,994,52973,74,129,63,144,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:31:29.698","1/89166690:37649",404742756.880875,160,89166690,49348,62597,89166691,34121,1482,52998,85,117,74,129,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:31:40.617","1/89166701:33599",404742767.799873,160,89166701,44040,62598,89166702,34121,1968,53025,96,105,85,117,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T00:31:51.535","1/89166712:29499",404742778.717872,160,89166712,38666,62599,89166713,34121,2456,53058,107,93,96,105,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:32:02.454","1/89166723:25449",404742789.636871,160,89166723,33357,62600,89166724,34121,2946,53086,118,81,107,93,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:32:13.373","1/89166734:21399",404742800.555869,160,89166734,28049,62601,89166735,34120,3435,53073,129,68,118,81,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T00:32:24.291","1/89166745:17299",404742811.473868,160,89166745,22675,62602,89166746,34120,3923,53106,140,56,129,68,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T00:32:35.209","1/89166756:13199",404742822.391866,160,89166756,17301,62603,89166757,34120,4340,53140,151,44,140,56,2,2,1,10,"True","True","True","True","True","True",2,2,1,10931
"2012-303T00:32:46.140","1/89166767:9749",404742833.322865,160,89166767,12779,62604,89166768,34120,4829,52980,162,29,151,44,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T00:32:57.059","1/89166778:5699",404742844.241864,160,89166778,7471,62605,89166779,34120,5317,53008,173,17,162,29,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T00:33:07.977","1/89166789:1599",404742855.159862,160,89166789,2097,62606,89166790,34120,5805,53034,194,149,184,5,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T00:33:18.895","1/89166799:47499",404742866.077861,160,89166799,62259,62607,89166800,34120,364,53036,194,149,184,5,2,2,1,10,"True","True","True","True","True","True",2,2,1,10907
"2012-303T00:33:29.802","1/89166810:42849",404742876.984859,160,89166810,56164,62608,89166811,34120,851,53136,205,137,194,149,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:33:40.721","1/89166821:38799",404742887.903858,160,89166821,50855,62609,89166822,34121,1336,53127,216,124,205,137,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T00:33:51.641","1/89166832:34799",404742898.823857,160,89166832,45613,62610,89166833,34121,1821,53072,227,110,216,124,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T00:34:02.559","1/89166843:30699",404742909.741855,160,89166843,40239,62611,89166844,34122,2306,53108,238,98,227,110,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T00:34:13.479","1/89166854:26699",404742920.661854,160,89166854,34996,62612,89166855,34122,2790,53091,249,85,238,98,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:34:24.399","1/89166865:22699",404742931.581853,160,89166865,29753,62613,89166866,34122,3272,53112,4,73,249,85,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T00:34:35.317","1/89166876:18599",404742942.499851,160,89166876,24379,62614,89166877,34123,3755,53148,15,61,4,73,2,2,1,10,"True","True","True","True","True","True",2,2,1,10921
"2012-303T00:34:46.239","1/89166887:14699",404742953.42185,160,89166887,19267,62615,89166888,34123,4165,53157,26,49,15,61,2,2,1,10,"True","True","True","True","True","True",2,2,1,10930
"2012-303T00:34:57.170","1/89166898:11249",404742964.352848,160,89166898,14745,62616,89166899,34123,4647,53113,37,37,26,49,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:35:08.089","1/89166909:7199",404742975.271847,160,89166909,9437,62617,89166910,34123,5130,53026,48,22,37,37,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:35:19.009","1/89166920:3199",404742986.191846,160,89166920,4194,62618,89166921,34123,5614,53034,69,154,59,10,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:35:29.928","1/89166930:49149",404742997.110844,160,89166930,64421,62619,89166931,34123,169,53036,69,154,59,10,2,2,1,10,"True","True","True","True","True","True",2,2,1,10908
"2012-303T00:35:40.836","1/89166941:44549",404743008.018843,160,89166941,58392,62620,89166942,34123,652,53130,80,142,69,154,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:35:51.756","1/89166952:40549",404743018.938842,160,89166952,53149,62621,89166953,34123,1137,53113,91,129,80,142,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T00:36:02.673","1/89166963:36399",404743029.85584,160,89166963,47710,62622,89166964,34122,1623,53150,102,117,91,129,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T00:36:13.594","1/89166974:32449",404743040.776839,160,89166974,42532,62623,89166975,34122,2109,53165,113,105,102,117,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T00:36:24.512","1/89166985:28349",404743051.694837,160,89166985,37158,62624,89166986,34122,2595,53199,124,93,113,105,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:36:35.431","1/89166996:24299",404743062.613836,160,89166996,31850,62625,89166997,34121,3084,53109,135,78,124,93,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T00:36:46.349","1/89167007:20199",404743073.531835,160,89167007,26476,62626,89167008,34121,3573,53143,146,66,135,78,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:36:57.268","1/89167018:16149",404743084.450833,160,89167018,21168,62627,89167019,34120,4060,53168,157,54,146,66,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T00:37:08.187","1/89167029:12099",404743095.369832,160,89167029,15859,62628,89167030,34120,4477,53157,168,41,157,54,2,2,1,10,"True","True","True","True","True","True",2,2,1,10930
"2012-303T00:37:19.117","1/89167040:8599",404743106.29983,160,89167040,11272,62629,89167041,34120,4967,53118,179,29,168,41,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T00:37:30.035","1/89167051:4499",404743117.217829,160,89167051,5898,62630,89167052,34120,5455,53075,190,15,179,29,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:37:40.954","1/89167062:449",404743128.136828,160,89167062,589,62631,89167062,34120,14,53064,201,2,190,15,2,2,1,10,"True","True","True","True","True","True",2,2,1,10907
"2012-303T00:37:51.861","1/89167072:45799",404743139.043826,160,89167072,60030,62632,89167073,34120,503,53126,211,146,201,2,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T00:38:02.779","1/89167083:41699",404743149.961825,160,89167083,54657,62633,89167084,34120,992,53159,222,134,211,146,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T00:38:13.697","1/89167094:37599",404743160.879824,160,89167094,49283,62634,89167095,34120,1478,53192,233,122,222,134,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:38:24.616","1/89167105:33549",404743171.798822,160,89167105,43974,62635,89167106,34121,1964,53222,244,110,233,122,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T00:38:35.536","1/89167116:29549",404743182.718821,160,89167116,38731,62636,89167117,34121,2450,53244,255,98,244,110,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:38:46.455","1/89167127:25499",404743193.637819,160,89167127,33423,62637,89167128,34121,2936,53233,10,85,255,98,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:38:57.374","1/89167138:21449",404743204.556818,160,89167138,28114,62638,89167139,34122,3419,53186,21,71,10,85,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T00:39:08.295","1/89167149:17499",404743215.477817,160,89167149,22937,62639,89167150,34122,3902,53201,32,59,21,71,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T00:39:19.214","1/89167160:13449",404743226.396815,160,89167160,17629,62640,89167161,34122,4313,53191,43,46,32,59,2,2,1,10,"True","True","True","True","True","True",2,2,1,10929
"2012-303T00:39:30.144","1/89167171:9949",404743237.326814,160,89167171,13041,62641,89167172,34123,4795,53154,54,34,43,46,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T00:39:41.065","1/89167182:5999",404743248.247812,160,89167182,7864,62642,89167183,34123,5277,53170,65,22,54,34,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:39:51.984","1/89167193:1949",404743259.166811,160,89167193,2555,62643,89167194,34123,5761,53184,86,154,76,10,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T00:40:02.904","1/89167203:47949",404743270.08681,160,89167203,62849,62644,89167204,34123,315,53180,86,154,76,10,2,2,1,10,"True","True","True","True","True","True",2,2,1,10906
"2012-303T00:40:13.811","1/89167214:43299",404743280.993808,160,89167214,56754,62645,89167215,34123,798,53280,97,142,86,154,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T00:40:24.731","1/89167225:39299",404743291.913807,160,89167225,51511,62646,89167226,34123,1281,53186,108,127,97,142,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:40:35.650","1/89167236:35249",404743302.832806,160,89167236,46202,62647,89167237,34123,1766,53214,119,115,108,127,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T00:40:46.570","1/89167247:31250",404743313.752824,160,89167247,40960,62648,89167248,34122,2251,53233,130,103,119,115,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T00:40:57.488","1/89167258:27149",404743324.670803,160,89167258,35586,62649,89167259,34122,2736,53228,141,90,130,103,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:41:08.407","1/89167269:23099",404743335.589801,160,89167269,30277,62650,89167270,34122,3222,53256,152,78,141,90,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:41:19.327","1/89167280:19099",404743346.5098,160,89167280,25034,62651,89167281,34121,3711,53160,163,63,152,78,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T00:41:30.245","1/89167291:14999",404743357.427799,160,89167291,19660,62652,89167292,34121,4125,53193,174,51,163,63,2,2,1,10,"True","True","True","True","True","True",2,2,1,10930
"2012-303T00:41:41.175","1/89167302:11499",404743368.357797,160,89167302,15073,62653,89167303,34121,4613,53155,185,39,174,51,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:41:52.094","1/89167313:7449",404743379.276796,160,89167313,9764,62654,89167314,34120,5103,53180,196,27,185,39,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:42:03.013","1/89167324:3399",404743390.195794,160,89167324,4456,62655,89167325,34120,5591,53207,207,15,196,27,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:42:13.932","1/89167334:49349",404743401.114793,160,89167334,64684,62656,89167335,34120,151,53196,218,2,207,15,2,2,1,10,"True","True","True","True","True","True",2,2,1,10905
"2012-303T00:42:24.837","1/89167345:44599",404743412.019792,160,89167345,58458,62657,89167346,34120,639,53270,228,146,218,2,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:42:35.756","1/89167356:40549",404743422.93879,160,89167356,53149,62658,89167357,34120,1129,53221,239,132,228,146,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:42:46.675","1/89167367:36499",404743433.857789,160,89167367,47841,62659,89167368,34120,1617,53248,250,120,239,132,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:42:57.594","1/89167378:32449",404743444.776788,160,89167378,42532,62660,89167379,34120,2104,53237,5,107,250,120,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T00:43:08.512","1/89167389:28349",404743455.694786,160,89167389,37158,62661,89167390,34121,2592,53273,16,95,5,107,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T00:43:19.431","1/89167400:24299",404743466.613785,160,89167400,31850,62662,89167401,34121,3079,53300,27,83,16,95,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
